data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-11,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,44,-7,0,76,0,120,194,120,,,,
2020-12-12,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,44,0,1,76,1,121,197,121,,,,
2020-12-14,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,44,0,2,78,1,123,201,123,,,,
2020-12-15,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,41,-3,0,81,1,123,204,123,,,,
2020-12-16,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,40,-1,0,82,1,123,210,123,,,,
2020-12-17,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,42,2,2,82,1,125,215,125,,,,
2020-12-20,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,40,-2,1,85,1,126,224,126,,,,
2020-12-21,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,37,-3,3,91,1,129,225,129,,,,
2020-12-22,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,30,-7,0,98,1,129,225,129,,,,
2020-12-25,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,30,0,2,100,1,131,229,131,,,,
2020-12-28,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,31,1,1,100,1,132,234,132,,,,
2020-12-30,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,34,3,3,100,1,135,242,135,,,,
2020-12-31,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,34,0,1,101,1,136,245,136,,,,
2021-01-01,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,34,0,0,101,1,136,245,136,,,,
2021-01-03,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,39,5,5,101,1,141,248,141,,,,
2021-01-06,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,39,0,4,105,1,145,255,145,,,,
2021-01-08,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,39,0,0,105,1,145,261,145,,,,
2021-01-10,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,39,0,0,105,1,145,269,145,,,,
2021-01-11,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,40,1,3,105,3,148,270,148,,,,
2021-01-12,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,42,2,3,106,3,151,270,151,,,,
2021-01-13,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,35,-7,5,118,3,156,279,156,,,,
2021-01-14,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,38,3,3,118,3,159,283,159,,,,
2021-01-15,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,36,-2,1,121,3,160,289,160,,,,
2021-01-16,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,36,0,0,121,3,160,298,160,,,,
2021-01-18,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,41,5,5,121,3,165,310,165,,,,
2021-01-19,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,48,7,7,121,3,172,311,172,,,,
2021-01-20,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,49,1,1,121,3,173,314,173,,,,
2021-01-21,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,56,7,7,121,3,180,317,180,,,,
2021-01-22,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,59,3,5,123,3,185,320,185,,,,
2021-01-23,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,60,1,2,124,3,187,332,187,,,,
2021-01-25,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,60,0,2,126,3,189,333,189,,,,
2021-01-26,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,56,-4,5,135,3,194,345,194,,,,
2021-01-27,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,57,1,4,138,3,198,349,198,,,,
2021-01-28,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,63,6,6,138,3,204,353,204,,,,
2021-01-29,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,67,4,4,138,3,208,370,208,,,,
2021-01-30,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,73,6,6,138,3,214,374,214,,,,
2021-02-01,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,73,0,0,138,3,214,380,214,,,,
2021-02-02,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,73,0,6,144,3,220,387,220,,,,
2021-02-03,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,71,-2,3,149,3,223,387,223,,,,
2021-02-05,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,71,0,4,153,3,227,415,227,,,,
2021-02-06,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,77,6,7,154,3,234,424,234,,,,
2021-02-08,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,87,10,13,157,3,247,426,247,,,,
2021-02-09,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,70,-17,1,175,3,248,430,248,,,,
2021-02-10,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,61,-9,0,183,4,248,444,248,,,,
2021-02-11,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,49,-12,0,195,4,248,451,248,,,,
2021-02-12,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,45,-4,3,202,4,251,453,251,,,,
2021-02-13,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,44,-1,0,203,4,251,454,251,,,,
2021-02-15,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,44,0,0,203,4,251,466,251,,,,
2021-02-16,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,41,-3,4,210,4,255,472,255,,,,
2021-02-17,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,36,-5,1,216,4,256,484,256,,,,
2021-02-18,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,36,0,0,216,4,256,494,256,,,,
2021-02-19,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,22,-14,3,233,4,259,496,259,,,,
2021-02-20,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,22,0,0,233,4,259,504,259,,,,
2021-02-22,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,22,0,6,239,4,265,510,265,,,,
2021-02-23,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,22,0,0,239,4,265,510,265,,,,
2021-02-24,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,22,0,4,243,4,269,512,269,,,,
2021-02-27,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,24,2,4,245,4,273,524,273,,,,
2021-03-01,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,24,0,0,245,4,273,549,273,,,,
2021-03-03,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,31,7,10,248,4,283,562,283,,,,
2021-03-06,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,60,29,29,248,4,312,577,312,,,,
2021-03-09,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,72,12,14,248,6,326,610,326,,,,
2021-03-10,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,84,12,12,248,6,338,615,338,,,,
2021-03-11,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,88,4,6,250,6,344,629,344,,,,
2021-03-13,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,90,2,5,253,6,349,644,349,,,,
2021-03-15,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,91,1,3,255,6,352,660,352,,,,
2021-03-16,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,94,3,7,259,6,359,663,359,,,,
2021-03-17,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,93,-1,0,260,6,359,663,359,,,,
2021-03-20,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,88,-5,2,266,7,361,690,361,,,,
2021-03-22,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,90,2,3,267,7,364,695,364,,,,
2021-03-24,PA,082004,Altavilla Milicia,38.0421,13.54901,,,,,90,0,4,271,7,368,722,368,,,,
2021-03-28,PA,082004,Altavilla Milicia,38.0421,13.54901,,,5,83,88,-2,6,277,9,374,756,374,,,,
2021-03-29,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,67,70,-18,0,295,9,374,764,374,Corretto conteggio tamponi giornalieri con date_tamponi dal db al giorno precedente,,,
2021-03-30,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,66,69,-1,0,296,9,374,764,374,,,,Rettificato numero totale_casi per via del doppio inserimento dello stesso paziente a causa di un errore di battitura
2021-03-31,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,71,74,5,10,301,9,384,777,384,,,,
2021-04-01,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,69,72,-2,0,303,9,384,780,384,,,,
2021-04-02,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,70,73,1,1,303,9,385,782,385,,,,
2021-04-03,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,70,73,0,0,303,9,385,793,385,,,,
2021-04-04,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,69,71,-2,0,304,10,385,793,385,,,,
2021-04-05,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,69,71,0,0,304,10,385,793,385,,,,
2021-04-06,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,56,58,-13,1,318,10,386,796,386,,,,
2021-04-07,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,55,57,-1,1,320,10,387,801,387,,,,
2021-04-08,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,55,57,0,4,323,11,391,810,391,,,,
2021-04-09,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,51,53,-4,0,327,11,391,813,391,,,,
2021-04-10,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,48,50,-3,1,331,11,392,814,392,,,,
2021-04-11,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,49,51,1,2,332,11,394,821,394,,,,
2021-04-12,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,49,51,0,1,333,11,395,833,395,,,,
2021-04-13,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,44,46,-5,1,339,11,396,836,396,,,,
2021-04-14,PA,082004,Altavilla Milicia,38.0421,13.54901,,,2,44,46,0,0,339,11,396,836,396,,,,
2021-04-15,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,46,49,3,5,341,11,401,848,401,,,,
2021-04-16,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,46,49,0,0,341,11,401,848,401,,,,
2021-04-17,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,44,47,-2,0,343,11,401,848,401,,,,
2021-04-18,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,39,42,-5,0,348,11,401,853,401,,,,
2021-04-19,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,46,49,7,10,351,11,411,866,411,,,,
2021-04-20,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,46,49,0,2,353,11,413,872,413,,,,
2021-04-21,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,46,49,0,3,356,11,416,877,416,,,,
2021-04-22,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,48,51,2,4,358,11,420,888,420,,,,
2021-04-23,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,48,51,0,2,360,11,422,890,422,,,,
2021-04-24,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,49,52,1,1,360,11,423,892,423,,,,
2021-04-25,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,49,52,0,0,360,11,423,892,423,,,,
2021-04-26,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,54,57,5,5,360,11,428,898,428,,,,
2021-04-27,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,54,57,0,3,363,11,431,901,431,,,,
2021-04-28,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,54,57,0,0,363,11,431,905,431,,,,
2021-04-29,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,56,59,2,3,364,11,434,915,434,,,,
2021-04-30,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,54,57,-2,0,365,12,434,916,434,,,,
2021-05-01,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,56,59,2,2,365,12,436,922,436,,,,
2021-05-02,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,57,60,1,1,365,12,437,923,437,,,,
2021-05-03,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,56,59,-1,0,366,12,437,928,437,,,,
2021-05-04,PA,082004,Altavilla Milicia,38.0421,13.54901,,,3,54,57,-2,0,368,12,437,929,437,,,,
